Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;Season;Month;DayOfWeek;Total Goles;Resultado;Total Shots;Total Shots on Target;Total Corners
2009-10-25;West Ham;Arsenal;2;2;D;0.0;2.0;A;C Foy;15.0;15.0;9.0;10.0;17.0;15.0;6.0;8.0;3.0;2.0;1.0;0.0;2009;10;Sunday;4;Empate;30.0;19.0;14.0
2009-10-31;Arsenal;Tottenham;3;0;H;2.0;0.0;H;M Clattenburg;18.0;7.0;12.0;5.0;10.0;10.0;6.0;2.0;1.0;1.0;0.0;0.0;2009;10;Saturday;3;Victoria Local;25.0;17.0;8.0
2009-10-31;Bolton;Chelsea;0;4;A;0.0;1.0;A;P Walton;15.0;27.0;6.0;17.0;9.0;7.0;8.0;10.0;1.0;1.0;1.0;0.0;2009;10;Saturday;4;Victoria Visitante;42.0;23.0;18.0
2009-10-31;Burnley;Hull;2;0;H;1.0;0.0;H;M Jones;11.0;8.0;5.0;6.0;12.0;13.0;8.0;1.0;1.0;4.0;0.0;1.0;2009;10;Saturday;2;Victoria Local;19.0;11.0;9.0
2009-10-31;Everton;Aston Villa;1;1;D;1.0;0.0;H;L Probert;9.0;13.0;4.0;8.0;15.0;16.0;3.0;4.0;1.0;3.0;1.0;1.0;2009;10;Saturday;2;Empate;22.0;12.0;7.0
2009-10-31;Fulham;Liverpool;3;1;H;1.0;1.0;D;L Mason;10.0;6.0;6.0;3.0;10.0;13.0;2.0;2.0;1.0;0.0;0.0;2.0;2009;10;Saturday;4;Victoria Local;16.0;9.0;4.0
2009-10-31;Man United;Blackburn;2;0;H;0.0;0.0;D;P Dowd;20.0;2.0;11.0;1.0;10.0;21.0;7.0;2.0;0.0;2.0;0.0;0.0;2009;10;Saturday;2;Victoria Local;22.0;12.0;9.0
2009-10-31;Portsmouth;Wigan;4;0;H;2.0;0.0;H;A Wiley;21.0;8.0;11.0;3.0;11.0;10.0;7.0;4.0;0.0;1.0;0.0;0.0;2009;10;Saturday;4;Victoria Local;29.0;14.0;11.0
2009-10-31;Stoke;Wolves;2;2;D;2.0;0.0;H;C Foy;10.0;11.0;5.0;7.0;13.0;15.0;4.0;3.0;0.0;3.0;0.0;0.0;2009;10;Saturday;4;Empate;21.0;12.0;7.0
2009-10-31;Sunderland;West Ham;2;2;D;1.0;2.0;A;A Marriner;17.0;15.0;7.0;9.0;12.0;16.0;7.0;3.0;3.0;3.0;1.0;1.0;2009;10;Saturday;4;Empate;32.0;16.0;10.0
2009-01-11;Birmingham;Man City;0;0;D;0.0;0.0;D;M Dean;7.0;14.0;4.0;6.0;9.0;8.0;4.0;8.0;3.0;1.0;1.0;0.0;2009;1;Sunday;0;Empate;21.0;10.0;12.0
2009-04-11;West Ham;Aston Villa;2;1;H;1.0;0.0;H;S Bennett;14.0;13.0;7.0;10.0;11.0;12.0;6.0;14.0;2.0;4.0;0.0;1.0;2009;4;Saturday;3;Victoria Local;27.0;17.0;20.0
2009-07-11;Aston Villa;Bolton;5;1;H;2.0;1.0;H;M Clattenburg;19.0;13.0;13.0;9.0;17.0;16.0;8.0;1.0;1.0;4.0;0.0;0.0;2009;7;Saturday;6;Victoria Local;32.0;22.0;9.0
2009-07-11;Blackburn;Portsmouth;3;1;H;0.0;1.0;A;A Marriner;10.0;9.0;6.0;3.0;12.0;18.0;8.0;5.0;3.0;3.0;0.0;0.0;2009;7;Saturday;4;Victoria Local;19.0;9.0;13.0
2009-07-11;Man City;Burnley;3;3;D;1.0;2.0;A;S Attwell;13.0;6.0;8.0;4.0;10.0;11.0;8.0;3.0;1.0;3.0;0.0;0.0;2009;7;Saturday;6;Empate;19.0;12.0;11.0
2009-07-11;Tottenham;Sunderland;2;0;H;1.0;0.0;H;K Friend;10.0;14.0;8.0;6.0;10.0;19.0;4.0;4.0;1.0;2.0;0.0;0.0;2009;7;Saturday;2;Victoria Local;24.0;14.0;8.0
2009-07-11;Wolves;Arsenal;1;4;A;0.0;3.0;A;St Bennett;8.0;11.0;6.0;6.0;9.0;15.0;4.0;4.0;2.0;3.0;0.0;0.0;2009;7;Saturday;5;Victoria Visitante;19.0;12.0;8.0
2009-08-11;Chelsea;Man United;1;0;H;0.0;0.0;D;Mn Atkinson;12.0;21.0;9.0;10.0;13.0;15.0;0.0;7.0;3.0;3.0;0.0;0.0;2009;8;Tuesday;1;Victoria Local;33.0;19.0;7.0
2009-08-11;Hull;Stoke;2;1;H;0.0;1.0;A;M Dean;16.0;7.0;8.0;4.0;12.0;14.0;4.0;2.0;1.0;4.0;0.0;1.0;2009;8;Tuesday;3;Victoria Local;23.0;12.0;6.0
2009-08-11;West Ham;Everton;1;2;A;0.0;1.0;A;A Wiley;16.0;9.0;7.0;6.0;12.0;18.0;5.0;4.0;0.0;5.0;0.0;0.0;2009;8;Tuesday;3;Victoria Visitante;25.0;13.0;9.0
2009-08-11;Wigan;Fulham;1;1;D;1.0;1.0;D;P Dowd;19.0;7.0;12.0;3.0;15.0;16.0;10.0;6.0;2.0;1.0;0.0;0.0;2009;8;Tuesday;2;Empate;26.0;15.0;16.0
2009-09-11;Liverpool;Birmingham;2;2;D;1.0;2.0;A;P Walton;27.0;5.0;14.0;2.0;7.0;9.0;11.0;1.0;1.0;2.0;0.0;0.0;2009;9;Friday;4;Empate;32.0;16.0;12.0
2009-11-21;Birmingham;Fulham;1;0;H;1.0;0.0;H;C Foy;3.0;12.0;2.0;5.0;7.0;9.0;0.0;7.0;1.0;0.0;0.0;0.0;2009;11;Saturday;1;Victoria Local;15.0;7.0;7.0
2009-11-21;Burnley;Aston Villa;1;1;D;1.0;0.0;H;H Webb;11.0;10.0;6.0;6.0;6.0;12.0;6.0;8.0;0.0;3.0;0.0;0.0;2009;11;Saturday;2;Empate;21.0;12.0;14.0
2009-11-21;Chelsea;Wolves;4;0;H;3.0;0.0;H;L Mason;23.0;4.0;14.0;3.0;4.0;14.0;5.0;6.0;0.0;2.0;0.0;0.0;2009;11;Saturday;4;Victoria Local;27.0;17.0;11.0
2009-11-21;Hull;West Ham;3;3;D;3.0;2.0;H;M Clattenburg;12.0;16.0;8.0;10.0;9.0;17.0;5.0;3.0;0.0;4.0;1.0;0.0;2009;11;Saturday;6;Empate;28.0;18.0;8.0
2009-11-21;Liverpool;Man City;2;2;D;0.0;0.0;D;P Dowd;10.0;9.0;6.0;6.0;9.0;13.0;7.0;3.0;2.0;0.0;0.0;0.0;2009;11;Saturday;4;Empate;19.0;12.0;10.0
2009-11-21;Man United;Everton;3;0;H;1.0;0.0;H;S Bennett;18.0;11.0;11.0;5.0;4.0;6.0;13.0;4.0;2.0;2.0;0.0;0.0;2009;11;Saturday;3;Victoria Local;29.0;16.0;17.0
2009-11-21;Sunderland;Arsenal;1;0;H;0.0;0.0;D;A Wiley;5.0;9.0;1.0;3.0;10.0;10.0;2.0;6.0;2.0;1.0;0.0;0.0;2009;11;Saturday;1;Victoria Local;14.0;4.0;8.0
2009-11-22;Bolton;Blackburn;0;2;A;0.0;1.0;A;M Dean;15.0;15.0;8.0;11.0;13.0;12.0;7.0;7.0;3.0;1.0;0.0;0.0;2009;11;Sunday;2;Victoria Visitante;30.0;19.0;14.0
2009-11-22;Stoke;Portsmouth;1;0;H;0.0;0.0;D;K Friend;9.0;14.0;3.0;7.0;15.0;13.0;4.0;4.0;1.0;2.0;0.0;0.0;2009;11;Sunday;1;Victoria Local;23.0;10.0;8.0
2009-11-22;Tottenham;Wigan;9;1;H;1.0;0.0;H;P Walton;28.0;11.0;16.0;5.0;9.0;11.0;10.0;5.0;1.0;0.0;0.0;0.0;2009;11;Sunday;10;Victoria Local;39.0;21.0;15.0
2009-11-25;Fulham;Blackburn;3;0;H;1.0;0.0;H;S Attwell;8.0;7.0;4.0;3.0;7.0;13.0;3.0;3.0;0.0;0.0;0.0;0.0;2009;11;Wednesday;3;Victoria Local;15.0;7.0;6.0
2009-11-25;Hull;Everton;3;2;H;3.0;0.0;H;M Atkinson;8.0;5.0;7.0;3.0;18.0;23.0;3.0;4.0;1.0;4.0;0.0;0.0;2009;11;Wednesday;5;Victoria Local;13.0;10.0;7.0
2009-11-28;Aston Villa;Tottenham;1;1;D;1.0;0.0;H;P Dowd;12.0;23.0;4.0;17.0;10.0;8.0;7.0;9.0;0.0;1.0;0.0;0.0;2009;11;Saturday;2;Empate;35.0;21.0;16.0
2009-11-28;Blackburn;Stoke;0;0;D;0.0;0.0;D;H Webb;11.0;7.0;4.0;4.0;12.0;11.0;9.0;2.0;1.0;2.0;0.0;0.0;2009;11;Saturday;0;Empate;18.0;8.0;11.0
2009-11-28;Fulham;Bolton;1;1;D;0.0;1.0;A;S Bennett;12.0;4.0;7.0;2.0;7.0;21.0;8.0;5.0;1.0;6.0;0.0;0.0;2009;11;Saturday;2;Empate;16.0;9.0;13.0
2009-11-28;Man City;Hull;1;1;D;1.0;0.0;H;L Probert;17.0;8.0;7.0;3.0;14.0;12.0;8.0;2.0;1.0;3.0;0.0;0.0;2009;11;Saturday;2;Empate;25.0;10.0;10.0
2009-11-28;Portsmouth;Man United;1;4;A;1.0;1.0;D;M Dean;20.0;12.0;12.0;8.0;16.0;10.0;4.0;8.0;4.0;3.0;0.0;0.0;2009;11;Saturday;5;Victoria Visitante;32.0;20.0;12.0
2009-11-28;West Ham;Burnley;5;3;H;3.0;0.0;H;C Foy;9.0;16.0;5.0;10.0;10.0;15.0;1.0;7.0;2.0;1.0;0.0;1.0;2009;11;Saturday;8;Victoria Local;25.0;15.0;8.0
2009-11-28;Wigan;Sunderland;1;0;H;0.0;0.0;D;Mn Atkinson;16.0;9.0;10.0;4.0;12.0;14.0;5.0;8.0;0.0;3.0;0.0;0.0;2009;11;Saturday;1;Victoria Local;25.0;14.0;13.0
2009-11-29;Arsenal;Chelsea;0;3;A;0.0;2.0;A;A Marriner;5.0;7.0;3.0;5.0;17.0;12.0;4.0;3.0;2.0;2.0;0.0;0.0;2009;11;Sunday;3;Victoria Visitante;12.0;8.0;7.0
2009-11-29;Everton;Liverpool;0;2;A;0.0;1.0;A;A Wiley;12.0;9.0;8.0;7.0;15.0;12.0;6.0;4.0;1.0;0.0;0.0;0.0;2009;11;Sunday;2;Victoria Visitante;21.0;15.0;10.0
2009-11-29;Wolves;Birmingham;0;1;A;0.0;1.0;A;M Clattenburg;8.0;13.0;2.0;7.0;14.0;8.0;6.0;5.0;2.0;1.0;0.0;0.0;2009;11;Sunday;1;Victoria Visitante;21.0;9.0;11.0
2009-05-12;Arsenal;Stoke;2;0;H;1.0;0.0;H;M Clattenburg;12.0;5.0;8.0;4.0;3.0;7.0;10.0;2.0;0.0;0.0;0.0;0.0;2009;5;Tuesday;2;Victoria Local;17.0;12.0;12.0
2009-05-12;Aston Villa;Hull;3;0;H;2.0;0.0;H;S Attwell;13.0;5.0;6.0;1.0;15.0;15.0;9.0;3.0;4.0;3.0;0.0;0.0;2009;5;Tuesday;3;Victoria Local;18.0;7.0;12.0
2009-05-12;Blackburn;Liverpool;0;0;D;0.0;0.0;D;M Atkinson;9.0;15.0;3.0;11.0;15.0;9.0;1.0;8.0;1.0;0.0;0.0;0.0;2009;5;Tuesday;0;Empate;24.0;14.0;9.0
2009-05-12;Man City;Chelsea;2;1;H;1.0;1.0;D;H Webb;13.0;10.0;8.0;6.0;12.0;17.0;9.0;6.0;1.0;6.0;0.0;0.0;2009;5;Tuesday;3;Victoria Local;23.0;14.0;15.0
2009-05-12;Portsmouth;Burnley;2;0;H;0.0;0.0;D;P Dowd;9.0;14.0;4.0;8.0;16.0;14.0;5.0;5.0;4.0;2.0;0.0;0.0;2009;5;Tuesday;2;Victoria Local;23.0;12.0;10.0
2009-05-12;West Ham;Man United;0;4;A;0.0;1.0;A;P Walton;11.0;18.0;7.0;11.0;8.0;16.0;2.0;8.0;0.0;1.0;0.0;0.0;2009;5;Tuesday;4;Victoria Visitante;29.0;18.0;10.0
2009-05-12;Wigan;Birmingham;2;3;A;1.0;0.0;H;L Probert;18.0;10.0;7.0;9.0;14.0;8.0;2.0;2.0;2.0;0.0;0.0;0.0;2009;5;Tuesday;5;Victoria Visitante;28.0;16.0;4.0
2009-05-12;Wolves;Bolton;2;1;H;1.0;0.0;H;C Foy;12.0;17.0;11.0;10.0;9.0;16.0;11.0;10.0;2.0;1.0;0.0;0.0;2009;5;Tuesday;3;Victoria Local;29.0;21.0;21.0
2009-06-12;Everton;Tottenham;2;2;D;0.0;0.0;D;A Marriner;15.0;19.0;6.0;11.0;11.0;18.0;1.0;6.0;4.0;4.0;0.0;0.0;2009;6;Friday;4;Empate;34.0;17.0;7.0
2009-06-12;Fulham;Sunderland;1;0;H;1.0;0.0;H;M Dean;16.0;8.0;5.0;5.0;9.0;12.0;4.0;8.0;1.0;2.0;0.0;0.0;2009;6;Friday;1;Victoria Local;24.0;10.0;12.0
2009-12-12;Birmingham;West Ham;1;0;H;0.0;0.0;D;L Mason;16.0;14.0;9.0;7.0;12.0;13.0;11.0;7.0;3.0;4.0;0.0;1.0;2009;12;Saturday;1;Victoria Local;30.0;16.0;18.0
2009-12-12;Bolton;Man City;3;3;D;2.0;2.0;D;M Clattenburg;12.0;14.0;8.0;6.0;11.0;9.0;5.0;9.0;3.0;3.0;0.0;1.0;2009;12;Saturday;6;Empate;26.0;14.0;14.0
2009-12-12;Burnley;Fulham;1;1;D;0.0;0.0;D;M Jones;10.0;12.0;8.0;6.0;12.0;8.0;7.0;4.0;0.0;2.0;0.0;0.0;2009;12;Saturday;2;Empate;22.0;14.0;11.0
2009-12-12;Chelsea;Everton;3;3;D;2.0;2.0;D;P Dowd;25.0;10.0;13.0;7.0;13.0;17.0;7.0;1.0;0.0;1.0;0.0;0.0;2009;12;Saturday;6;Empate;35.0;20.0;8.0
2009-12-12;Hull;Blackburn;0;0;D;0.0;0.0;D;C Foy;9.0;14.0;7.0;9.0;14.0;19.0;3.0;4.0;1.0;2.0;0.0;0.0;2009;12;Saturday;0;Empate;23.0;16.0;7.0
2009-12-12;Man United;Aston Villa;0;1;A;0.0;1.0;A;M Atkinson;16.0;8.0;9.0;5.0;4.0;14.0;9.0;4.0;1.0;1.0;0.0;0.0;2009;12;Saturday;1;Victoria Visitante;24.0;14.0;13.0
2009-12-12;Stoke;Wigan;2;2;D;1.0;1.0;D;M Dean;14.0;11.0;5.0;8.0;19.0;8.0;5.0;3.0;5.0;1.0;0.0;0.0;2009;12;Saturday;4;Empate;25.0;13.0;8.0
2009-12-12;Sunderland;Portsmouth;1;1;D;1.0;0.0;H;S Bennett;16.0;9.0;9.0;6.0;12.0;14.0;9.0;6.0;4.0;3.0;0.0;1.0;2009;12;Saturday;2;Empate;25.0;15.0;15.0
2009-12-12;Tottenham;Wolves;0;1;A;0.0;1.0;A;S Attwell;18.0;3.0;10.0;3.0;8.0;13.0;1.0;5.0;0.0;5.0;0.0;0.0;2009;12;Saturday;1;Victoria Visitante;21.0;13.0;6.0
2009-12-13;Liverpool;Arsenal;1;2;A;1.0;0.0;H;H Webb;6.0;7.0;3.0;5.0;19.0;16.0;3.0;4.0;3.0;3.0;0.0;0.0;2009;12;Sunday;3;Victoria Visitante;13.0;8.0;7.0
2009-12-15;Birmingham;Blackburn;2;1;H;1.0;0.0;H;M Jones;13.0;8.0;6.0;4.0;8.0;16.0;6.0;7.0;2.0;2.0;0.0;0.0;2009;12;Tuesday;3;Victoria Local;21.0;10.0;13.0
2009-12-15;Bolton;West Ham;3;1;H;0.0;0.0;D;A Marriner;23.0;9.0;12.0;6.0;10.0;7.0;8.0;4.0;4.0;1.0;0.0;0.0;2009;12;Tuesday;4;Victoria Local;32.0;18.0;12.0
2009-12-15;Man United;Wolves;3;0;H;2.0;0.0;H;S Bennett;12.0;4.0;9.0;1.0;11.0;11.0;8.0;3.0;1.0;1.0;0.0;0.0;2009;12;Tuesday;3;Victoria Local;16.0;10.0;11.0
2009-12-15;Sunderland;Aston Villa;0;2;A;0.0;1.0;A;K Friend;15.0;11.0;5.0;4.0;16.0;14.0;7.0;1.0;2.0;2.0;1.0;0.0;2009;12;Tuesday;2;Victoria Visitante;26.0;9.0;8.0
2009-12-16;Burnley;Arsenal;1;1;D;1.0;1.0;D;M Dean;8.0;17.0;3.0;9.0;11.0;11.0;3.0;6.0;2.0;0.0;0.0;0.0;2009;12;Wednesday;2;Empate;25.0;12.0;9.0
2009-12-16;Chelsea;Portsmouth;2;1;H;1.0;0.0;H;M Clattenburg;21.0;7.0;8.0;3.0;11.0;11.0;11.0;2.0;0.0;0.0;0.0;0.0;2009;12;Wednesday;3;Victoria Local;28.0;11.0;13.0
2009-12-16;Liverpool;Wigan;2;1;H;1.0;0.0;H;P Dowd;12.0;8.0;7.0;5.0;12.0;11.0;13.0;0.0;1.0;1.0;0.0;0.0;2009;12;Wednesday;3;Victoria Local;20.0;12.0;13.0
2009-12-16;Tottenham;Man City;3;0;H;1.0;0.0;H;A Wiley;19.0;9.0;7.0;5.0;10.0;8.0;5.0;6.0;2.0;3.0;0.0;0.0;2009;12;Wednesday;3;Victoria Local;28.0;12.0;11.0
2009-12-19;Arsenal;Hull;3;0;H;1.0;0.0;H;S Bennett;18.0;6.0;9.0;2.0;9.0;14.0;8.0;0.0;1.0;5.0;0.0;0.0;2009;12;Saturday;3;Victoria Local;24.0;11.0;8.0
2009-12-19;Aston Villa;Stoke;1;0;H;0.0;0.0;D;L Probert;17.0;13.0;8.0;5.0;9.0;12.0;3.0;4.0;0.0;1.0;0.0;0.0;2009;12;Saturday;1;Victoria Local;30.0;13.0;7.0
2009-12-19;Blackburn;Tottenham;0;2;A;0.0;1.0;A;P Walton;13.0;7.0;9.0;2.0;7.0;6.0;5.0;0.0;0.0;1.0;0.0;0.0;2009;12;Saturday;2;Victoria Visitante;20.0;11.0;5.0
2009-12-19;Fulham;Man United;3;0;H;1.0;0.0;H;H Webb;10.0;16.0;7.0;4.0;10.0;9.0;5.0;2.0;0.0;1.0;0.0;0.0;2009;12;Saturday;3;Victoria Local;26.0;11.0;7.0
2009-12-19;Man City;Sunderland;4;3;H;3.0;2.0;H;A Marriner;11.0;7.0;5.0;5.0;13.0;8.0;6.0;4.0;2.0;2.0;0.0;1.0;2009;12;Saturday;7;Victoria Local;18.0;10.0;10.0
2009-12-19;Portsmouth;Liverpool;2;0;H;1.0;0.0;H;L Mason;14.0;7.0;6.0;3.0;7.0;12.0;8.0;10.0;3.0;3.0;0.0;1.0;2009;12;Saturday;2;Victoria Local;21.0;9.0;18.0
2009-12-20;Everton;Birmingham;1;1;D;1.0;1.0;D;S Attwell;19.0;2.0;7.0;1.0;8.0;9.0;6.0;4.0;0.0;3.0;0.0;0.0;2009;12;Sunday;2;Empate;21.0;8.0;10.0
2009-12-20;West Ham;Chelsea;1;1;D;1.0;0.0;H;M Dean;6.0;20.0;5.0;6.0;17.0;16.0;5.0;5.0;4.0;3.0;0.0;0.0;2009;12;Sunday;2;Empate;26.0;11.0;10.0
2009-12-20;Wolves;Burnley;2;0;H;1.0;0.0;H;M Atkinson;12.0;10.0;12.0;6.0;17.0;9.0;5.0;5.0;2.0;1.0;0.0;0.0;2009;12;Sunday;2;Victoria Local;22.0;18.0;10.0
2009-12-26;Birmingham;Chelsea;0;0;D;0.0;0.0;D;P Walton;11.0;27.0;4.0;12.0;6.0;17.0;7.0;11.0;1.0;2.0;0.0;1.0;2009;12;Saturday;0;Empate;38.0;16.0;18.0
2009-12-26;Burnley;Bolton;1;1;D;0.0;1.0;A;C Foy;15.0;11.0;7.0;5.0;11.0;12.0;8.0;2.0;0.0;0.0;0.0;0.0;2009;12;Saturday;2;Empate;26.0;12.0;10.0
2009-12-26;Fulham;Tottenham;0;0;D;0.0;0.0;D;S Bennett;15.0;6.0;6.0;1.0;19.0;12.0;4.0;2.0;1.0;0.0;0.0;0.0;2009;12;Saturday;0;Empate;21.0;7.0;6.0
2009-12-26;Liverpool;Wolves;2;0;H;0.0;0.0;D;A Marriner;14.0;6.0;10.0;2.0;9.0;10.0;7.0;1.0;0.0;1.0;0.0;1.0;2009;12;Saturday;2;Victoria Local;20.0;12.0;8.0
2009-12-26;Man City;Stoke;2;0;H;2.0;0.0;H;L Mason;12.0;7.0;6.0;3.0;13.0;10.0;7.0;6.0;0.0;2.0;0.0;0.0;2009;12;Saturday;2;Victoria Local;19.0;9.0;13.0
2009-12-26;Sunderland;Everton;1;1;D;1.0;0.0;H;M Atkinson;10.0;12.0;6.0;4.0;17.0;16.0;4.0;12.0;1.0;3.0;0.0;0.0;2009;12;Saturday;2;Empate;22.0;10.0;16.0
2009-12-26;West Ham;Portsmouth;2;0;H;1.0;0.0;H;L Probert;13.0;11.0;5.0;7.0;10.0;19.0;6.0;4.0;0.0;3.0;0.0;0.0;2009;12;Saturday;2;Victoria Local;24.0;12.0;10.0
2009-12-26;Wigan;Blackburn;1;1;D;0.0;1.0;A;M Clattenburg;14.0;8.0;8.0;3.0;10.0;18.0;6.0;2.0;1.0;4.0;0.0;0.0;2009;12;Saturday;2;Empate;22.0;11.0;8.0
2009-12-27;Arsenal;Aston Villa;3;0;H;0.0;0.0;D;P Dowd;19.0;7.0;12.0;3.0;14.0;18.0;10.0;4.0;1.0;3.0;0.0;0.0;2009;12;Sunday;3;Victoria Local;26.0;15.0;14.0
2009-12-27;Hull;Man United;1;3;A;0.0;1.0;A;A Wiley;12.0;19.0;6.0;11.0;13.0;17.0;5.0;6.0;0.0;2.0;0.0;0.0;2009;12;Sunday;4;Victoria Visitante;31.0;17.0;11.0
2009-12-28;Blackburn;Sunderland;2;2;D;0.0;0.0;D;M Dean;21.0;13.0;11.0;8.0;6.0;20.0;4.0;4.0;1.0;4.0;0.0;0.0;2009;12;Monday;4;Empate;34.0;19.0;8.0
2009-12-28;Chelsea;Fulham;2;1;H;0.0;1.0;A;A Marriner;18.0;3.0;11.0;3.0;9.0;13.0;10.0;6.0;1.0;1.0;0.0;0.0;2009;12;Monday;3;Victoria Local;21.0;14.0;16.0
2009-12-28;Everton;Burnley;2;0;H;0.0;0.0;D;H Webb;24.0;12.0;16.0;9.0;7.0;18.0;10.0;6.0;1.0;5.0;0.0;1.0;2009;12;Monday;2;Victoria Local;36.0;25.0;16.0
2009-12-28;Stoke;Birmingham;0;1;A;0.0;0.0;D;M Atkinson;12.0;9.0;6.0;5.0;15.0;13.0;10.0;7.0;2.0;3.0;0.0;0.0;2009;12;Monday;1;Victoria Visitante;21.0;11.0;17.0
2009-12-28;Tottenham;West Ham;2;0;H;1.0;0.0;H;C Foy;21.0;3.0;9.0;2.0;9.0;14.0;9.0;3.0;2.0;3.0;0.0;0.0;2009;12;Monday;2;Victoria Local;24.0;11.0;12.0
2009-12-28;Wolves;Man City;0;3;A;0.0;1.0;A;M Jones;11.0;12.0;6.0;5.0;16.0;11.0;8.0;3.0;3.0;2.0;0.0;0.0;2009;12;Monday;3;Victoria Visitante;23.0;11.0;11.0
2009-12-29;Aston Villa;Liverpool;0;1;A;0.0;0.0;D;L Probert;11.0;12.0;7.0;9.0;13.0;11.0;8.0;10.0;1.0;1.0;0.0;0.0;2009;12;Tuesday;1;Victoria Visitante;23.0;16.0;18.0
2009-12-29;Bolton;Hull;2;2;D;1.0;0.0;H;P Dowd;16.0;12.0;6.0;7.0;14.0;18.0;8.0;8.0;1.0;2.0;0.0;0.0;2009;12;Tuesday;4;Empate;28.0;13.0;16.0
2009-12-30;Man United;Wigan;5;0;H;3.0;0.0;H;L Mason;23.0;11.0;16.0;6.0;6.0;11.0;7.0;3.0;0.0;1.0;0.0;0.0;2009;12;Wednesday;5;Victoria Local;34.0;22.0;10.0
2009-12-30;Portsmouth;Arsenal;1;4;A;0.0;2.0;A;A Wiley;10.0;14.0;6.0;10.0;14.0;3.0;2.0;10.0;2.0;0.0;0.0;0.0;2009;12;Wednesday;5;Victoria Visitante;24.0;16.0;12.0
2010-05-01;Stoke;Fulham;3;2;H;3.0;0.0;H;M Clattenburg;11.0;14.0;9.0;7.0;13.0;7.0;8.0;10.0;1.0;0.0;0.0;0.0;2010;5;Saturday;5;Victoria Local;25.0;16.0;18.0
2010-09-01;Arsenal;Everton;2;2;D;1.0;1.0;D;P Walton;6.0;9.0;5.0;5.0;10.0;11.0;6.0;8.0;1.0;1.0;0.0;0.0;2010;9;Wednesday;4;Empate;15.0;10.0;14.0
2010-09-01;Birmingham;Man United;1;1;D;1.0;0.0;H;M Clattenburg;6.0;14.0;5.0;10.0;10.0;13.0;2.0;12.0;2.0;1.0;0.0;1.0;2010;9;Wednesday;2;Empate;20.0;15.0;14.0
2010-11-01;Man City;Blackburn;4;1;H;2.0;0.0;H;C Foy;12.0;8.0;6.0;3.0;6.0;10.0;4.0;3.0;1.0;1.0;0.0;0.0;2010;11;Monday;5;Victoria Local;20.0;9.0;7.0
2010-01-16;Chelsea;Sunderland;7;2;H;4.0;0.0;H;C Foy;23.0;7.0;13.0;3.0;4.0;10.0;15.0;1.0;0.0;1.0;0.0;0.0;2010;1;Saturday;9;Victoria Local;30.0;16.0;16.0
2010-01-16;Everton;Man City;2;0;H;2.0;0.0;H;A Marriner;13.0;8.0;6.0;4.0;14.0;14.0;11.0;3.0;0.0;0.0;0.0;0.0;2010;1;Saturday;2;Victoria Local;21.0;10.0;14.0
2010-01-16;Man United;Burnley;3;0;H;0.0;0.0;D;L Probert;24.0;11.0;11.0;5.0;12.0;7.0;7.0;1.0;0.0;0.0;0.0;0.0;2010;1;Saturday;3;Victoria Local;35.0;16.0;8.0
2010-01-16;Stoke;Liverpool;1;1;D;0.0;0.0;D;L Mason;6.0;4.0;5.0;3.0;14.0;10.0;10.0;0.0;1.0;2.0;0.0;0.0;2010;1;Saturday;2;Empate;10.0;8.0;10.0
2010-01-16;Tottenham;Hull;0;0;D;0.0;0.0;D;M Atkinson;25.0;8.0;18.0;2.0;14.0;11.0;14.0;1.0;4.0;2.0;0.0;0.0;2010;1;Saturday;0;Empate;33.0;20.0;15.0
2010-01-16;Wolves;Wigan;0;2;A;0.0;0.0;D;H Webb;9.0;20.0;4.0;14.0;14.0;16.0;4.0;3.0;4.0;3.0;1.0;1.0;2010;1;Saturday;2;Victoria Visitante;29.0;18.0;7.0
2010-01-17;Aston Villa;West Ham;0;0;D;0.0;0.0;D;M Jones;17.0;8.0;10.0;3.0;7.0;12.0;16.0;4.0;1.0;3.0;0.0;0.0;2010;1;Sunday;0;Empate;25.0;13.0;20.0
2010-01-17;Blackburn;Fulham;2;0;H;1.0;0.0;H;K Friend;11.0;14.0;7.0;9.0;14.0;9.0;3.0;6.0;1.0;3.0;0.0;0.0;2010;1;Sunday;2;Victoria Local;25.0;16.0;9.0
2010-01-17;Bolton;Arsenal;0;2;A;0.0;1.0;A;P Dowd;12.0;14.0;6.0;9.0;13.0;5.0;2.0;4.0;1.0;2.0;0.0;0.0;2010;1;Sunday;2;Victoria Visitante;26.0;15.0;6.0
2010-01-20;Arsenal;Bolton;4;2;H;1.0;2.0;A;A Wiley;20.0;7.0;14.0;4.0;16.0;17.0;9.0;3.0;1.0;2.0;0.0;0.0;2010;1;Wednesday;6;Victoria Local;27.0;18.0;12.0
2010-01-20;Liverpool;Tottenham;2;0;H;1.0;0.0;H;H Webb;13.0;7.0;5.0;5.0;11.0;17.0;2.0;3.0;2.0;3.0;0.0;0.0;2010;1;Wednesday;2;Victoria Local;20.0;10.0;5.0
2010-01-23;Man United;Hull;4;0;H;1.0;0.0;H;S Bennett;25.0;8.0;15.0;4.0;6.0;10.0;12.0;8.0;1.0;1.0;0.0;0.0;2010;1;Saturday;4;Victoria Local;33.0;19.0;20.0
